Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.092996
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Name,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Type,
Viewing Geometry,
Wavelength,Response
1152.0,0.2702
1153.0,0.2707
1154.0,0.2712
1155.0,0.2718
1156.0,0.2724
1157.0,0.2728
1158.0,0.2733
1159.0,0.2738
1160.0,0.2745
1161.0,0.2751
1162.0,0.2757
1163.0,0.2763
1164.0,0.2767
1165.0,0.2771
1166.0,0.2776
1167.0,0.2782
1168.0,0.2789
1169.0,0.2795
1170.0,0.2802
1171.0,0.2808
1172.0,0.2811
1173.0,0.2817
1174.0,0.2824
1175.0,0.283
1176.0,0.2835
1177.0,0.2839
1178.0,0.2843
1179.0,0.2849
1180.0,0.2855
1181.0,0.2863
1182.0,0.287
1183.0,0.2877
1184.0,0.2883
1185.0,0.2888
1186.0,0.2894
1187.0,0.2901
1188.0,0.2907
1189.0,0.2913
1190.0,0.2919
1191.0,0.2926
1192.0,0.2932
1193.0,0.2939
1194.0,0.2946
1195.0,0.2952
1196.0,0.2958
1197.0,0.2964
1198.0,0.297
1199.0,0.2977
1200.0,0.2985
1201.0,0.2992
1202.0,0.2999
1203.0,0.3006
1204.0,0.3011
1205.0,0.3018
1206.0,0.3024
1207.0,0.3031
1208.0,0.3039
1209.0,0.3046
1210.0,0.3053
1211.0,0.306
1212.0,0.3067
1213.0,0.3073
1214.0,0.308
1215.0,0.3089
1216.0,0.3096
1217.0,0.3101
1218.0,0.3108
1219.0,0.3115
1220.0,0.3123
1221.0,0.3132
1222.0,0.314
1223.0,0.3147
1224.0,0.3154
1225.0,0.3162
1226.0,0.3169
1227.0,0.3176
1228.0,0.3184
1229.0,0.3191
1230.0,0.32
1231.0,0.3208
1232.0,0.3215
1233.0,0.3223
1234.0,0.3231
1235.0,0.324
1236.0,0.3248
1237.0,0.3256
1238.0,0.3263
1239.0,0.3271
1240.0,0.328
1241.0,0.3288
1242.0,0.3296
1243.0,0.3305
1244.0,0.3314
1245.0,0.3322
1246.0,0.3332
1247.0,0.3341
