Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:51.713785
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,365.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Amph_JSC1_Johnson
Sample Name,Amph_JSC1_Johnson
Sample Type,
Viewing Geometry,
Wavelength,Response
1629.0,0.441224
1630.0,0.441266
1631.0,0.441289
1632.0,0.441326
1633.0,0.441383
1634.0,0.441428
1635.0,0.44148
1636.0,0.441521
1637.0,0.441547
1638.0,0.441596
1639.0,0.44165
1640.0,0.441689
1641.0,0.44173
1642.0,0.441786
1643.0,0.441829
1644.0,0.441837
1645.0,0.441847
1646.0,0.441888
1647.0,0.441937
1648.0,0.441976
1649.0,0.442007
1650.0,0.442031
1651.0,0.442071
1652.0,0.442124
1653.0,0.442185
1654.0,0.44222
1655.0,0.442225
1656.0,0.442286
1657.0,0.442364
1658.0,0.442414
1659.0,0.442455
1660.0,0.442471
1661.0,0.442491
1662.0,0.442551
1663.0,0.442611
1664.0,0.442649
1665.0,0.442694
1666.0,0.442695
1667.0,0.442694
1668.0,0.442751
1669.0,0.442788
1670.0,0.442802
1671.0,0.442831
1672.0,0.442849
1673.0,0.442858
1674.0,0.442856
1675.0,0.442872
1676.0,0.442948
1677.0,0.44302
1678.0,0.443055
1679.0,0.443076
1680.0,0.443042
1681.0,0.443022
1682.0,0.44307
1683.0,0.443119
1684.0,0.443139
1685.0,0.443165
1686.0,0.443218
1687.0,0.443277
1688.0,0.443352
1689.0,0.443431
1690.0,0.443508
1691.0,0.443573
1692.0,0.443601
1693.0,0.443632
1694.0,0.443713
1695.0,0.443803
1696.0,0.443852
1697.0,0.443895
1698.0,0.44396
1699.0,0.44402
1700.0,0.444064
1701.0,0.444093
1702.0,0.44409
1703.0,0.444115
1704.0,0.444155
1705.0,0.444164
1706.0,0.444165
1707.0,0.444191
1708.0,0.444246
1709.0,0.444298
1710.0,0.444344
1711.0,0.444368
1712.0,0.444384
1713.0,0.444422
1714.0,0.444478
1715.0,0.444505
1716.0,0.444499
1717.0,0.44451
1718.0,0.444522
1719.0,0.444484
1720.0,0.444439
1721.0,0.444451
1722.0,0.444474
1723.0,0.44452
1724.0,0.444577
1725.0,0.444616
1726.0,0.44466
